ORDER_DATE,ORDER_TIME,ITEM_ID,ITEM_DESC,CUSTOMER_ID,SALUTATION,FIRST_NAME,LAST_NAME,STORE_ID,STORE_NAME,ORDER_QUANTITY,SALE_PRICE,DISCOUNT_AMT,COUPON_AMT,NET_PAID,NET_PAID_TAX,NET_PROFIT
2021-01-19,11:59:45,PZPYZ86Z,Item QJ8WW,N9D3O7OX,Ms.,Taylor,Johnson,ZPEC91,MegaStore,5,471.03,74.45,12.79,383.79,38.38,62.79
2021-11-11,09:10:24,5M78ER1L,Item DEYWS,806R7KUH,Ms.,Jordan,Johnson,2O1QHB,QuickShop,4,135.36,12.84,4.23,118.29,11.83,25.24
2024-02-09,19:28:59,8VJW1OCJ,Item 3G5CN,HHSQQYB5,Mr.,Chris,Davis,APY7GF,MegaStore,3,341.37,40.06,13.38,287.93,28.79,54.32
2020-03-28,14:52:32,A924F6W5,Item X8P7Q,E7OZAOXJ,Ms.,Chris,Smith,LAZM53,MegaStore,5,432.57,84.18,21.66,326.73,32.67,34.52
2022-11-10,02:45:31,U1QJ1DTV,Item 6Q849,GMK65ZAW,Mrs.,John,Jones,KJ92IN,DailyNeeds,3,430.5,80.63,37.13,312.74,31.27,23.17
2020-06-19,01:26:58,0KCDQ9ZN,Item 2ZM69,MGXDXRQJ,Prof.,Sam,Miller,HSS76B,QuickShop,2,81.66,11.07,7.11,63.48,6.35,8.13
2020-05-13,09:43:12,AJXZK7IE,Item 5OAB7,DYHD63UW,Prof.,Alex,Martinez,8V6YZG,SuperMart,3,386.45,44.87,31.85,309.73,30.97,46.89
2023-12-18,19:10:26,Q27O51EE,Item F3BEV,E4HEBAXE,Mrs.,Chris,Williams,OCKMO0,QuickShop,5,114.0,12.91,8.93,92.16,9.22,14.54
2023-07-04,19:37:57,FFMQBWGX,Item YLLQ5,8R7PDCPM,Mr.,John,Smith,Q2V3QY,DailyNeeds,1,339.53,31.15,4.43,303.95,30.39,69.84
2024-04-23,00:29:28,YPBU51BQ,Item M6XRS,39KPHXK7,Mrs.,Alex,Williams,0UAI7V,DailyNeeds,5,290.09,45.26,5.81,239.02,23.9,41.07
2020-07-02,15:37:49,8MUPBTPS,Item 3FKZJ,T8KRVZ97,Mrs.,John,Jones,PV9GE9,SuperMart,3,316.37,24.74,7.27,284.36,28.44,66.1
2022-09-08,06:46:27,FQMG8FJ5,Item 3N8LE,K6S2813X,Dr.,John,Martinez,PWSL6O,DiscountDepot,4,285.36,19.41,13.2,252.75,25.28,56.25
2024-03-14,22:56:16,GWN69QDI,Item 5I987,FKK2F76L,Mrs.,Alex,Miller,RAPG59,MegaStore,3,339.59,64.15,27.83,247.61,24.76,19.1
2021-04-23,15:45:09,ZQHXUW5K,Item 0WBE5,1I3Q95LW,Dr.,Riley,Smith,O9VJXQ,QuickShop,1,173.87,15.4,7.35,151.12,15.11,31.69
2022-10-01,18:03:21,Z95TQ43L,Item XHW9V,C01CU38M,Ms.,John,Brown,P1V44I,DiscountDepot,3,394.87,74.42,32.72,287.73,28.77,22.04
2021-03-13,08:36:56,QPEDSUP5,Item LN464,1JMIRIPB,Dr.,Alex,Davis,7WIFA7,QuickShop,4,372.93,62.13,27.85,282.95,28.3,30.89
2021-09-20,17:53:04,5AKOW5GI,Item PRO6O,LVXTBX3C,Prof.,Jordan,Jones,0KE6AX,SuperMart,5,32.17,6.19,2.39,23.59,2.36,1.93
2022-04-14,18:51:41,33B9F7DW,Item T0XCK,54B89ICA,Ms.,Chris,Rodriguez,DR38Y6,DailyNeeds,3,409.0,54.13,36.05,318.82,31.88,41.54
2023-01-19,15:54:05,A0XIAWXY,Item DQ8W5,XTA35TV4,Dr.,Morgan,Miller,KWFCIG,DiscountDepot,4,226.11,44.3,13.24,168.57,16.86,16.04
2024-10-05,06:59:14,N9OG98B0,Item 5SN95,1CQEKY2M,Prof.,Riley,Martinez,H10J3Y,MegaStore,5,266.28,50.05,22.49,193.74,19.37,14.6
2023-02-04,13:47:17,5M78ER1L,Item DEYWS,FRVQ83GH,Dr.,Alex,Martinez,Q1OKTQ,MegaStore,4,340.27,58.16,5.52,276.59,27.66,44.77
2022-04-12,10:24:42,8ZMBZQZY,Item MYWYU,VZDHDHMI,Mrs.,Chris,Miller,KTDL0I,SuperMart,3,284.3,17.68,14.86,251.76,25.18,56.0
2020-11-01,13:34:05,GWN69QDI,Item 5I987,54U08V6G,Mrs.,Taylor,Brown,8MOZEN,DailyNeeds,3,27.13,3.49,0.43,23.21,2.32,4.61
2021-04-12,04:42:58,M0XMGLGV,Item 35E1B,3PESADSL,Dr.,Riley,Miller,121KKK,SuperMart,5,299.18,34.45,14.2,250.53,25.05,45.97
2023-01-26,14:57:29,L8YQN69G,Item 64HSY,NDRZ4C04,Dr.,Jane,Davis,HQSLY8,MegaStore,4,372.43,57.81,26.94,287.68,28.77,35.45
2021-03-18,02:56:04,3B10AO2O,Item XGRNX,XW3T3QSK,Mrs.,Alex,Johnson,9OKFC1,DailyNeeds,4,163.4,8.51,11.02,143.87,14.39,31.44
2024-05-31,21:42:42,N9OG98B0,Item 5SN95,W2NVGJ6G,Dr.,Morgan,Davis,56IMPV,SuperMart,2,206.97,22.7,3.29,180.98,18.1,38.7
2020-10-13,16:58:44,3LXIS8W4,Item 4Y6PH,ET8L29N0,Ms.,Riley,Martinez,XL9GJI,SuperMart,4,363.35,23.53,32.45,307.37,30.74,58.62
2022-07-22,21:16:13,HZC7UWKK,Item LPAWQ,F4SIMN23,Dr.,Chris,Martinez,JUTORI,DiscountDepot,1,485.69,69.77,6.41,409.51,40.95,77.15
2020-09-09,21:43:57,6U86YEH7,Item M2XPF,E7OZAOXJ,Ms.,Chris,Smith,G22L7N,DailyNeeds,4,277.27,44.17,17.17,215.93,21.59,27.98
2021-04-24,18:16:13,8PV7G8G0,Item JUAR8,CJ9H0HA2,Dr.,Morgan,Jones,43EA2B,MegaStore,3,225.92,34.61,18.32,172.99,17.3,20.14
2022-11-21,22:51:20,NTYFIEZA,Item 6GVFB,9KQNFNW6,Dr.,Taylor,Miller,NURWQ5,SuperMart,1,270.53,52.95,23.38,194.2,19.42,12.46
2023-09-12,08:42:46,46KHDN3S,Item VGM71,AF7HEF1F,Prof.,John,Jones,XCL2VH,DiscountDepot,5,274.4,50.25,21.59,202.56,20.26,17.66
2020-09-18,17:20:43,TEQ9G0HQ,Item 79N3W,3VOFKUDC,Dr.,Sam,Johnson,ZM0EK7,MegaStore,2,14.19,1.73,0.94,11.52,1.15,1.86
2023-09-19,16:51:20,HDIINQJD,Item JO5D5,5PBF26O9,Mrs.,Alex,Smith,ZFKOWX,QuickShop,2,153.04,18.76,10.56,123.72,12.37,19.53
2022-05-05,08:17:24,M6CQ4SBC,Item XB1WZ,XK642I7Q,Dr.,Jane,Brown,RSJBBX,DailyNeeds,2,361.81,37.14,26.42,298.25,29.83,51.33
2020-09-05,09:35:39,ZKSEAN7J,Item 0Y95V,SA8KE6WE,Prof.,Morgan,Williams,OUUL0J,DiscountDepot,2,163.2,10.38,12.2,140.62,14.06,28.64
2021-12-06,08:19:57,G55WTH59,Item WFB5Q,B8A7TVBZ,Mr.,Chris,Smith,XC8UAC,MegaStore,5,137.32,21.54,6.04,109.74,10.97,16.38
2020-08-20,03:40:05,UDOP8DD8,Item TA58Y,1GBILDP6,Mr.,Chris,Garcia,4XWTX8,DailyNeeds,4,295.69,29.19,3.41,263.09,26.31,59.37
2024-12-12,14:40:13,WRWE9BAP,Item Q215T,ZUSPU941,Ms.,Sam,Smith,OE7X83,MegaStore,3,163.92,30.36,11.0,122.56,12.26,11.95
2023-07-24,01:09:17,R73XCKRH,Item 2CQBJ,ZN1RAYLG,Dr.,Jane,Miller,CGQQ2E,MegaStore,3,469.47,90.53,35.02,343.92,34.39,27.85
2020-03-17,22:26:22,XMGL0YWN,Item OIA78,ZEQCCLF5,Ms.,Jane,Martinez,SBNGET,SuperMart,5,235.61,37.96,6.65,191.0,19.1,30.53
2020-08-04,12:36:31,OPZA9SQJ,Item KIVC7,R4TXKWKD,Mr.,John,Davis,PMJGGY,QuickShop,1,227.62,18.18,21.43,188.01,18.8,32.64
2022-02-05,05:36:44,ZCKP0GOE,Item YRT3A,U7LOY5M7,Mrs.,Chris,Smith,VYUC4A,DailyNeeds,5,429.85,45.76,37.28,346.81,34.68,54.22
2024-03-11,10:52:43,6W3ALDNN,Item 7EOLP,TX1V4Z53,Mrs.,Chris,Williams,S9V9QB,DailyNeeds,4,313.61,52.54,16.19,244.88,24.49,32.22
2021-08-09,04:26:55,9ELP27DH,Item M5KIA,9O1LI9M2,Dr.,Jordan,Garcia,CRKM8S,DailyNeeds,3,172.24,11.25,3.97,157.02,15.7,37.98
2023-01-31,04:00:32,R3VRX69N,Item TODYM,GB7I75T5,Mrs.,Casey,Williams,D3ZMJ2,SuperMart,5,451.5,55.58,31.08,364.84,36.48,57.46
2022-11-09,14:45:21,AQE1LWCJ,Item 0KGWF,4DPXQBUI,Mr.,Chris,Garcia,3M34Y1,DailyNeeds,1,416.41,61.31,25.63,329.47,32.95,46.67
2020-08-14,04:43:34,G3J7KOX5,Item TUT9M,TOH9JYTD,Dr.,Jane,Rodriguez,0OI06K,QuickShop,5,128.64,24.18,1.96,102.5,10.25,15.07
2022-06-19,06:51:15,YCVG4NX0,Item 440IM,WN1RWNSM,Prof.,John,Brown,ER5T00,DailyNeeds,1,100.75,8.0,3.45,89.3,8.93,19.92
2023-05-06,08:52:26,GRMYW256,Item 6KSQA,W7FP1MH0,Ms.,Taylor,Jones,UHUUQF,DiscountDepot,2,39.46,5.91,3.43,30.12,3.01,3.43
2023-06-18,00:10:21,MVQIO1EC,Item 5204K,U7O4DZW4,Ms.,Alex,Rodriguez,4NASGK,QuickShop,4,287.8,23.22,27.77,236.81,23.68,40.45
2020-06-15,15:32:47,37JI32LA,Item 4AKNO,8PQ18SE7,Mrs.,Jane,Davis,CA7OYD,DiscountDepot,1,446.28,28.64,13.2,404.44,40.44,96.23
2022-05-02,15:09:23,R0GQ4WNZ,Item 41R5Z,U5MFPB05,Mrs.,Riley,Miller,GEO5EO,SuperMart,5,212.46,20.91,13.22,178.33,17.83,33.02
2020-11-10,21:07:53,7P7P00JK,Item DZKYZ,0ODLFNBT,Ms.,Taylor,Smith,WHZPWL,MegaStore,3,313.85,29.0,26.92,257.93,25.79,43.83
2022-04-18,00:25:37,H9DRZXZK,Item 7XQDD,PDDYHS5K,Dr.,Alex,Jones,CSM7KL,DailyNeeds,5,10.05,1.97,0.87,7.21,0.72,0.46
2024-11-02,14:27:04,3C2RTDWJ,Item NRH84,1DUUV8OY,Prof.,John,Brown,ER7ZJ2,SuperMart,4,435.43,44.03,30.3,361.1,36.11,63.73
2022-01-18,09:53:26,X9GVJ0KP,Item W5984,WBFK0ULV,Mrs.,Taylor,Williams,20KTRU,SuperMart,5,205.89,16.29,12.11,177.49,17.75,36.21
2021-05-26,00:29:09,P25WM58C,Item 8OYOV,L23II95G,Dr.,Casey,Smith,U7XS5C,SuperMart,4,411.52,68.48,34.54,308.5,30.85,30.74
2022-05-11,01:26:58,3G0XUO1K,Item ZG5XP,K1KBQUT1,Ms.,John,Davis,5UVUCI,MegaStore,5,378.23,44.89,33.67,299.67,29.97,42.76
2021-12-24,09:37:38,PHZ7JATP,Item 8ND6B,HUOFTOOV,Prof.,Jane,Rodriguez,NFN7G6,QuickShop,2,354.36,42.29,8.51,303.56,30.36,60.58
2023-02-12,08:01:01,JXTQC73J,Item AHNF0,BYFPZNIN,Dr.,Casey,Rodriguez,KLT34T,DiscountDepot,4,413.31,36.59,4.94,371.78,37.18,86.61
2021-03-18,23:40:09,YG2KBS7X,Item 4U4OM,HYNO09QX,Mr.,Alex,Jones,SRQBFA,MegaStore,2,290.35,22.89,18.73,248.73,24.87,49.65
2021-01-19,17:12:40,H2MPKKCL,Item LZ3YR,TXFVT58Y,Mr.,Chris,Jones,EMULOS,SuperMart,5,236.69,47.02,5.36,184.31,18.43,23.87
2020-12-29,06:37:12,8X4MO3CU,Item GTWEJ,CMQMKSNQ,Mr.,John,Brown,AYF4RM,QuickShop,5,296.08,42.28,9.63,244.17,24.42,42.1
2023-05-08,21:22:17,4YPSL4ZR,Item PIR5N,DO1UBY7B,Mrs.,Taylor,Smith,AWH7WN,DailyNeeds,2,436.85,25.37,28.06,383.42,38.34,82.97
2021-12-21,22:59:47,JS6DO157,Item IOP09,PQ0Y3W2U,Dr.,Jordan,Brown,JL5HD3,DiscountDepot,1,38.45,2.52,3.56,32.37,3.24,6.06
2023-09-25,09:07:10,Y5K7AVGG,Item EF7R7,YQSGJ034,Mr.,Riley,Miller,B1IKR8,SuperMart,5,300.6,30.26,7.92,262.42,26.24,55.82
2020-03-11,06:59:40,41Z48AAH,Item T22QY,ZFK382FJ,Prof.,John,Smith,P81HKZ,SuperMart,4,494.0,71.33,40.49,382.18,38.22,47.56
2024-02-08,18:38:34,4B7FNH2F,Item RYLGR,J1LX5EU9,Mr.,Chris,Johnson,XQ8JV1,DiscountDepot,5,328.85,49.52,16.6,262.73,26.27,39.15
2023-12-24,05:25:17,JCVPNYZQ,Item TN17F,M58443V3,Ms.,Sam,Garcia,SHT1QJ,DailyNeeds,3,463.38,77.08,22.44,363.86,36.39,49.44
2023-12-28,11:43:30,YF2H5ZN1,Item 7B416,PS2WYFV3,Dr.,Sam,Garcia,MBWVXZ,DiscountDepot,5,497.12,70.01,27.08,400.03,40.0,61.76
2021-10-01,02:52:38,DWGVTXK6,Item HVE33,ZH7W1H45,Mrs.,Riley,Jones,KMXYE6,QuickShop,1,387.4,63.57,16.45,307.38,30.74,44.2
2022-07-14,17:42:34,B3ZLN1OC,Item 482OG,8GLIGRI3,Dr.,Chris,Davis,VXJZG0,DailyNeeds,3,134.79,7.29,12.58,114.92,11.49,22.56
2022-11-25,04:11:53,6U86YEH7,Item M2XPF,A1AK8M94,Ms.,Casey,Smith,M9VEQ0,QuickShop,2,60.09,6.64,3.68,49.77,4.98,8.74
2021-01-04,03:34:58,P7AF20M2,Item KJ92J,IKRX0ZC2,Prof.,Morgan,Brown,TBRKYC,MegaStore,3,77.0,6.16,1.43,69.41,6.94,16.27
2023-04-28,09:46:51,NIJFBLUW,Item 5GP5Z,1OCDG8SA,Dr.,Riley,Brown,03NB5C,MegaStore,4,306.56,37.69,15.91,252.96,25.3,43.72
2022-03-06,20:24:31,9GNJX9VO,Item L1M4W,AO96FIPN,Ms.,Alex,Williams,P0XR9H,DiscountDepot,4,342.42,48.55,19.7,274.17,27.42,41.3
2023-01-11,22:26:44,PIW9E524,Item HO4X5,RW5GGFCK,Mrs.,Chris,Smith,360T9E,DailyNeeds,4,118.04,19.84,6.59,91.61,9.16,11.63
2024-04-02,06:49:13,LJ3W8MIP,Item 3Q36N,653S4L6V,Ms.,Riley,Garcia,TN87HV,SuperMart,1,471.34,83.39,26.06,361.89,36.19,42.9
2020-06-18,08:27:34,NE2EF5TN,Item 5Z2M6,85ICHLXI,Prof.,Taylor,Davis,3OPI5T,SuperMart,5,293.01,49.73,16.46,226.82,22.68,28.33
2020-07-16,01:04:20,XBNQRQR6,Item CFR3M,NQADIFNY,Ms.,Taylor,Smith,VTREFW,DiscountDepot,1,153.35,26.03,3.87,123.45,12.35,19.09
2023-02-14,04:30:02,Z29GN051,Item NM526,PFZ7XP64,Ms.,Jane,Davis,0O0HBU,QuickShop,1,446.36,56.74,8.44,381.18,38.12,75.24
2021-01-31,11:42:45,QGKWTMG9,Item QT1DH,VX9SSDZK,Mrs.,Jordan,Garcia,YFKS0H,SuperMart,3,194.82,34.65,13.36,146.81,14.68,15.24
2024-02-11,10:10:53,JN1B2RRZ,Item VMWUC,4191EBVQ,Prof.,Sam,Martinez,EYK97Z,DiscountDepot,5,294.56,16.64,24.56,253.36,25.34,51.28
2024-11-03,03:29:23,U5XS3QB1,Item QDQHD,9BR2ZMSH,Mr.,Morgan,Johnson,0ZSWAU,DiscountDepot,1,164.14,23.33,12.41,128.4,12.84,17.08
2020-01-24,12:02:11,1JIS6MIF,Item CFX6F,8F2GGGHJ,Mr.,John,Rodriguez,E0YM87,QuickShop,3,146.65,9.17,13.51,123.97,12.4,23.58
2020-06-17,23:54:08,4QHIRDYL,Item 6RTKB,MAEG9JZQ,Mrs.,Morgan,Johnson,Q94MMO,DailyNeeds,2,433.85,86.13,31.33,316.39,31.64,24.44
2022-12-09,10:25:06,3MGF0JTM,Item 6AJJU,NMRV0Q8U,Prof.,Alex,Smith,4F6VTW,MegaStore,1,326.8,55.73,31.29,239.78,23.98,19.72
2021-09-19,20:16:08,MWWZ7SU0,Item CQ8E7,3NFZ825N,Mr.,Sam,Williams,GSXNZW,MegaStore,4,171.64,10.53,8.78,152.33,15.23,34.12
2022-05-15,19:08:18,IA52IE08,Item DRCIL,FEUUOQPP,Mrs.,John,Rodriguez,FYEX0Y,DiscountDepot,4,420.18,71.75,21.64,326.79,32.68,42.0
2021-07-30,02:26:17,P3X2KOFW,Item ZA6F6,8U7L9X9Z,Ms.,John,Jones,94MXPQ,SuperMart,3,100.64,15.19,5.85,79.6,7.96,11.26
2023-09-10,08:29:40,QPEDSUP5,Item LN464,RIFGGX41,Prof.,Morgan,Smith,V9DKL6,QuickShop,4,201.1,16.32,16.42,168.36,16.84,30.86
2020-11-23,06:10:28,UO0JDDKQ,Item 3PA5O,TTXQLORX,Prof.,John,Brown,SYBYZD,DiscountDepot,5,386.62,55.26,32.14,299.22,29.92,37.33
2020-07-18,15:00:32,VGP9JGNL,Item DH9IM,ODHJJZ2F,Dr.,Taylor,Davis,IDY1E3,DiscountDepot,1,429.21,77.06,11.28,340.87,34.09,49.25
2020-01-06,13:21:15,2DM17RAY,Item MYSNU,E2NF6RI2,Prof.,Taylor,Davis,EJ2QJG,MegaStore,3,35.8,4.3,0.45,31.05,3.11,6.46
2020-03-16,10:54:19,3DYVU8NB,Item GMZLB,3A8D11E3,Prof.,Riley,Williams,SWXKBN,DiscountDepot,5,128.83,25.32,4.75,98.76,9.88,11.58
2021-08-24,06:15:22,IDJQHQGF,Item 47QCD,1Y6LHBPU,Mrs.,Chris,Johnson,O9S5WA,DailyNeeds,2,55.05,6.89,3.1,45.06,4.51,7.52
2020-12-18,19:49:32,QH8H96G3,Item QKPU5,BB3ABIYV,Prof.,Chris,Jones,2CPMJI,SuperMart,4,229.38,27.12,20.07,182.19,18.22,26.34
2022-08-14,23:54:25,HMNU9QM7,Item B7EA1,JB6Q05WP,Mrs.,Morgan,Johnson,HKRFMS,QuickShop,4,439.31,80.68,9.64,348.99,34.9,50.5
2021-05-14,14:51:45,NKEU1V7R,Item 754M6,MF6A9YMC,Dr.,Taylor,Johnson,P1H8OU,DailyNeeds,2,475.72,68.37,21.09,386.26,38.63,62.2
2022-10-10,12:09:14,YQT3A8AN,Item RH42V,EF7LHVQY,Mr.,Taylor,Johnson,0U64U3,SuperMart,4,21.43,3.83,0.66,16.94,1.69,2.39
2024-09-22,09:09:55,OD1TE5WY,Item XX2HZ,ATQJHX37,Prof.,Chris,Garcia,U6YPBT,DailyNeeds,1,61.67,10.58,1.63,49.46,4.95,7.51
2024-10-31,06:31:14,GLS8954T,Item 94DA4,SOJK4AXS,Mr.,Taylor,Martinez,8ROST0,DiscountDepot,1,25.95,2.15,2.51,21.29,2.13,3.59
2021-04-17,09:00:49,2LO0LSRX,Item BPIH9,QEKKMFMZ,Mr.,Casey,Garcia,HD23N8,MegaStore,2,362.23,34.46,5.35,322.42,32.24,72.84
2020-03-20,05:55:45,ZQE4LGNR,Item RE2VT,Z7I3UKFL,Mr.,Sam,Davis,YJQCVB,QuickShop,5,365.05,60.6,28.67,275.78,27.58,29.17
2023-10-05,23:08:02,KY2BSB1O,Item HEZEE,62TJ67C8,Ms.,Riley,Brown,9WILJ8,DailyNeeds,3,196.51,27.34,9.85,159.32,15.93,25.48
2020-02-06,18:39:00,639PMJE3,Item NALFN,WSHN1F8E,Dr.,John,Johnson,RTTME3,SuperMart,1,448.24,33.09,21.17,393.98,39.4,85.64
2023-05-03,17:01:51,4G3LU40I,Item E1JAV,Z6I3HACI,Mr.,John,Davis,0BRY36,DiscountDepot,1,416.56,65.0,21.87,329.69,32.97,46.78
2024-04-24,13:22:44,GMBBT9J9,Item 9C4GB,UFJEDM6W,Mr.,Jane,Garcia,4LOGQ6,DiscountDepot,1,267.05,21.1,7.0,238.95,23.89,54.83
2023-03-03,12:30:39,FYOEWRHP,Item Q6IQP,W77LERWF,Mr.,Taylor,Martinez,E2BBWZ,QuickShop,1,31.74,4.44,1.66,25.64,2.56,4.04
2024-11-19,09:14:02,41I4ML71,Item CSBMB,OZO78K0K,Dr.,John,Johnson,A6KIZF,QuickShop,3,174.23,12.63,14.62,146.98,14.7,27.74
2023-03-02,01:04:19,X1WIVXQA,Item 7K8JJ,HIGMU6Z3,Mr.,Chris,Johnson,ZW38F6,SuperMart,2,400.75,77.76,27.78,295.21,29.52,25.24
2020-02-15,23:25:46,8CHD62K9,Item 96M5Z,O7D7JZY3,Dr.,Taylor,Martinez,5PGQ89,MegaStore,1,148.57,20.8,12.98,114.79,11.48,14.17
2021-12-25,13:19:24,F27JDOT5,Item UNEPS,THWB8E8B,Ms.,Alex,Williams,QIO2ZV,SuperMart,3,151.4,26.01,12.93,112.46,11.25,10.37
2021-11-30,03:53:52,YW3L6XUR,Item QFX5P,9QPKPDT3,Prof.,Sam,Smith,JNDZ33,MegaStore,1,204.91,13.25,15.06,176.6,17.66,35.99
2024-10-16,15:06:28,DLP4SS56,Item NSZEB,OYO349HO,Dr.,Riley,Smith,L7ON61,DiscountDepot,4,116.05,19.56,9.38,87.11,8.71,8.77
2023-01-08,20:10:30,5FZC1MM2,Item V8WAM,TJ83UFP9,Prof.,Jordan,Brown,8RON50,MegaStore,2,463.6,62.94,32.33,368.33,36.83,53.34
2023-04-17,09:32:46,LULEIQWP,Item HR7GT,CXL7JGCU,Ms.,Jordan,Miller,NF56O4,DiscountDepot,2,73.36,5.0,2.64,65.72,6.57,15.13
2023-01-14,04:37:01,S0QCMCUR,Item 7AT5K,V567MY8R,Dr.,Chris,Miller,LROB1Z,DailyNeeds,1,360.26,21.66,5.92,332.68,33.27,83.25
2021-02-19,07:13:30,OPZA9SQJ,Item KIVC7,SHRXCFYP,Dr.,Sam,Miller,Z60O8M,QuickShop,3,116.08,8.33,5.05,102.7,10.27,22.78
2021-08-10,20:42:09,WJSS37ZR,Item ZG42H,FV6I3PVL,Prof.,Jordan,Martinez,CF83G0,MegaStore,4,159.19,9.76,8.62,140.81,14.08,31.22
2021-10-04,07:13:52,43OLOJ8J,Item XOKRF,TJ3CLDXZ,Mr.,Taylor,Brown,9GAUGE,DiscountDepot,4,187.59,25.08,14.62,147.89,14.79,20.55
2022-10-21,03:45:56,NQI8JVHD,Item UT36M,DZCBH4WF,Mr.,Sam,Williams,MJEQAP,MegaStore,2,131.15,13.46,2.8,114.89,11.49,24.71
2023-06-19,23:51:31,IBXJ22JF,Item RT0TE,8ZL2CVT6,Mrs.,Morgan,Smith,1H494D,MegaStore,5,54.08,4.96,4.32,44.8,4.48,7.87
2022-01-30,18:39:44,PBP2ZF76,Item MLM4Z,GC11G33C,Mrs.,Taylor,Davis,TEO1YC,QuickShop,2,452.55,58.49,4.56,389.5,38.95,79.02
2024-10-07,17:30:49,1ODZYMXR,Item K36IR,KY8TLCYZ,Mrs.,John,Johnson,EOCRTP,DailyNeeds,1,252.77,15.23,10.75,226.79,22.68,52.45
2023-02-16,15:59:08,S8F9XGV4,Item HKZS0,MREOJLYV,Dr.,Morgan,Brown,76HFTB,SuperMart,2,202.78,31.97,3.21,167.6,16.76,29.17
2020-10-21,22:00:46,L8YQN69G,Item 64HSY,M6VFYSRS,Mrs.,Riley,Smith,I29TTB,DailyNeeds,3,48.99,3.62,3.73,41.64,4.16,8.09
2022-07-06,12:59:55,OZCY8DNJ,Item 61J3P,B5MPJNHI,Mrs.,John,Williams,VD31KA,DailyNeeds,4,235.09,32.64,17.62,184.83,18.48,25.3
2022-01-26,18:17:04,H82NMHB4,Item 6TGQZ,GZRS5FI8,Mrs.,John,Williams,MBG60K,MegaStore,1,355.88,36.64,34.69,284.55,28.46,42.56
2021-12-09,00:47:30,AUL96O50,Item KLTUN,PNKJF4O0,Mrs.,Alex,Johnson,J1OQOP,MegaStore,4,186.13,12.55,5.12,168.46,16.85,39.93
2024-09-08,23:22:25,2LO0LSRX,Item BPIH9,IGAHJPC9,Ms.,Taylor,Rodriguez,N4LKDQ,DailyNeeds,4,262.68,28.67,20.56,213.45,21.34,34.5
2023-12-26,17:00:22,KO53QYK5,Item CN7F9,B802NZN4,Dr.,Alex,Garcia,FKYOOP,MegaStore,4,125.07,8.78,11.25,105.04,10.5,19.5
2020-01-13,17:53:37,X0DXER14,Item BVEEY,CNL2FPVQ,Ms.,Alex,Jones,IEXG3U,MegaStore,5,235.31,27.56,9.63,198.12,19.81,37.12
2021-03-03,22:10:27,JT9V1ETT,Item U4I1V,51J5DGUA,Prof.,Chris,Jones,GRLQWU,QuickShop,3,300.42,15.9,29.22,255.3,25.53,49.52
2022-06-21,00:53:17,IA52IE08,Item DRCIL,ZEN3Z1LG,Dr.,Jordan,Davis,9I5HMF,MegaStore,2,223.16,36.64,5.7,180.82,18.08,28.84
2024-08-08,00:57:05,6JI377QC,Item CRDWJ,698N5S7V,Mr.,Morgan,Brown,EI5Y9N,DiscountDepot,5,18.46,2.16,0.74,15.56,1.56,2.92
2022-06-14,13:45:41,W08CBE7X,Item MUUU6,UEZWDYM7,Prof.,Chris,Garcia,SE888M,SuperMart,1,432.07,58.99,20.16,352.92,35.29,58.39
2023-04-02,06:22:09,6KCZALJ4,Item B703T,Q7HWG5XW,Mrs.,Alex,Davis,52XUF1,DailyNeeds,2,325.53,19.19,29.04,277.3,27.73,54.25
2021-09-18,10:09:54,HWCLN7CG,Item 9KPUL,SFQL5H97,Mrs.,Morgan,Williams,ETZLH4,SuperMart,4,399.67,21.36,35.43,342.88,34.29,68.79
2022-02-18,08:24:12,0JVP7UH0,Item CMX4A,SO0M596M,Ms.,Riley,Miller,NB23B1,QuickShop,3,210.09,16.58,11.27,182.24,18.22,37.97
2022-10-20,14:35:30,E0BS9JKJ,Item R8KEZ,5D0J29HV,Mrs.,Alex,Jones,1F4SOP,QuickShop,2,422.28,35.33,24.5,362.45,36.24,72.84
2023-12-15,12:30:39,ONIC0H10,Item 6P8PQ,2MD5RU9W,Ms.,Jordan,Jones,V5MGQT,MegaStore,1,29.99,2.47,2.98,24.54,2.45,4.1
2023-10-21,08:28:25,2VGFSNCO,Item 8266I,RR7D0PFR,Prof.,Jordan,Brown,J0QRX1,MegaStore,3,482.47,76.11,42.38,363.98,36.4,38.1
2021-06-11,01:48:35,5O5JQ68L,Item PUFW1,N3M0BD1Q,Prof.,Chris,Martinez,X65JH7,QuickShop,4,344.79,26.48,13.99,304.32,30.43,67.02
2021-01-16,02:45:36,1LQN5FU0,Item UKV7D,45Z2CHOO,Ms.,Morgan,Davis,DYZXEH,DiscountDepot,1,48.35,3.77,4.54,40.04,4.0,7.03
2020-05-12,06:54:19,IFCLJ2P2,Item H39PR,PC230X9N,Mr.,Taylor,Johnson,YP8LQG,QuickShop,1,37.69,4.72,2.93,30.04,3.0,4.43
2021-08-20,02:24:40,XHNF2Z6W,Item 6EE1Q,QHBT8NXZ,Dr.,Taylor,Johnson,XITZ5R,DiscountDepot,5,295.77,16.5,25.09,254.18,25.42,51.3
2021-11-20,00:43:26,DWGVTXK6,Item HVE33,CNOFELFA,Mr.,Riley,Johnson,1Z2OKE,DailyNeeds,2,338.73,30.2,32.71,275.82,27.58,45.0
