ORDER_DATE,ORDER_TIME,ITEM_ID,ITEM_DESC,CUSTOMER_ID,SALUTATION,FIRST_NAME,LAST_NAME,STORE_ID,STORE_NAME,ORDER_QUANTITY,SALE_PRICE,DISCOUNT_AMT,COUPON_AMT,NET_PAID,NET_PAID_TAX,NET_PROFIT
2023-05-07,12:12:24,KSSV7R8F,Item V5C2M,MX92Y95R,Dr.,Casey,Martinez,82BMIJ,QuickShop,3,30.46,1.99,1.92,26.55,2.66,5.61
2020-02-02,15:21:12,YXGIGPOR,Item 20LO3,LNCTG85I,Ms.,Jordan,Garcia,6W45WV,DiscountDepot,3,142.46,26.32,5.34,110.8,11.08,14.24
2020-01-14,22:43:26,U7Y4YN86,Item 6626T,E36YXPPU,Dr.,Chris,Brown,LJQDWL,MegaStore,5,434.36,54.83,12.8,366.73,36.67,69.44
2020-01-17,20:19:36,9Y3RV9OG,Item TUBTT,1CS310WW,Mrs.,Sam,Smith,5ZZQUT,SuperMart,5,175.54,10.26,9.37,155.91,15.59,35.0
2023-09-14,17:33:04,6KUA4UPM,Item VL8VA,B5YAKKQE,Mrs.,Chris,Miller,6ESB71,DiscountDepot,2,22.78,1.97,1.91,18.9,1.89,3.34
2024-01-20,13:08:10,TVU2FS6J,Item 3JT1G,HDEGBFHY,Ms.,Taylor,Rodriguez,8FDX2I,DiscountDepot,5,322.61,27.35,6.33,288.93,28.89,66.47
2024-11-06,03:29:18,5AKOW5GI,Item PRO6O,9MSETLTP,Ms.,Jordan,Smith,XL1FZ5,DailyNeeds,2,175.21,19.38,10.21,145.62,14.56,25.93
2022-02-04,15:38:08,TO83IL90,Item 6L4JH,7ZODO87K,Mr.,Casey,Williams,UBOCTM,SuperMart,3,186.16,12.81,11.33,162.02,16.2,34.12
2022-11-29,04:02:50,IXK300EA,Item MYWSO,MZSSIREE,Mrs.,Jane,Williams,R22A8X,SuperMart,2,396.39,67.0,31.98,297.41,29.74,29.84
2022-10-15,22:47:30,HG6ZQEUW,Item 83SOT,XM8KUH87,Mr.,Jordan,Johnson,R4U3MN,DailyNeeds,3,117.7,10.78,1.42,105.5,10.55,24.33
2023-11-28,04:02:22,O3HXV0J5,Item 0AMMI,A5ZQZJG6,Ms.,Riley,Davis,BM792T,MegaStore,4,251.22,32.79,20.59,197.84,19.78,27.33
2020-01-03,01:28:01,Z9ZIX5NP,Item BNSXO,GD294HDP,Mr.,Riley,Johnson,Q5DQL3,MegaStore,5,61.09,5.79,2.5,52.8,5.28,10.87
2023-06-13,23:26:26,FC99HC09,Item 35UYM,EFL9B0B3,Ms.,Jordan,Martinez,Z7MLSA,QuickShop,4,101.43,17.88,8.83,74.72,7.47,6.39
2020-03-02,11:40:44,E0TJ3352,Item NDXL9,QNMXTJM6,Dr.,Chris,Garcia,SBRY2A,DailyNeeds,2,283.71,52.37,17.76,213.58,21.36,21.99
2021-12-13,11:26:47,R0GQ4WNZ,Item 41R5Z,3F8J8883,Dr.,Jane,Davis,9M92K5,DailyNeeds,3,56.18,10.51,1.55,44.12,4.41,6.0
2024-01-16,06:44:04,B6OSY1LQ,Item 8ROW3,HWWJYCMH,Ms.,Morgan,Garcia,NUBHW3,DiscountDepot,1,105.99,8.21,8.3,89.48,8.95,16.94
2021-02-23,08:25:23,63XP813R,Item RTT27,ZTD3PQW6,Mrs.,Chris,Jones,66EGSR,MegaStore,2,243.87,17.09,17.85,208.93,20.89,41.72
2023-03-19,16:24:24,YF2H5ZN1,Item 7B416,269KJN9R,Dr.,Sam,Martinez,G1L352,DiscountDepot,1,483.43,63.88,20.18,399.37,39.94,69.37
2021-01-30,21:32:18,UDET4TEW,Item HB5NU,4PT7QYD3,Dr.,Riley,Jones,FBF4NA,DiscountDepot,2,278.76,49.45,7.31,222.0,22.2,32.54
2020-10-07,10:13:11,HSI3AACM,Item PRPKJ,ACKWYK29,Dr.,Taylor,Johnson,LCKG8X,MegaStore,3,191.02,14.59,10.53,165.9,16.59,34.7
2024-04-09,01:40:24,4ORO0FNF,Item HWMUL,751IG6Z6,Ms.,Riley,Johnson,P4LJAZ,DailyNeeds,2,416.7,65.61,37.4,313.69,31.37,32.3
2024-05-15,19:35:07,W49SH49M,Item M9BCX,ZZM24BJI,Mr.,Sam,Smith,AUVIUA,DiscountDepot,4,259.15,14.63,23.7,220.82,22.08,43.25
2022-10-12,03:33:02,63XP813R,Item RTT27,HDEGBFHY,Ms.,Taylor,Rodriguez,71NYJR,QuickShop,4,397.2,76.29,14.44,306.47,30.65,37.5
2023-04-03,12:21:30,2DM17RAY,Item MYSNU,PJ97CPMF,Ms.,Casey,Martinez,ELTRAL,MegaStore,5,10.37,1.3,0.4,8.67,0.87,1.58
2023-02-04,06:08:18,UOE7DBCJ,Item 933Y4,ZBL4516A,Mrs.,Riley,Jones,ZMU5D8,QuickShop,5,174.23,23.81,7.23,143.19,14.32,24.33
2022-02-22,13:15:02,4VLR58AK,Item ADZYY,0UTHVUOL,Dr.,Morgan,Johnson,AM6Z6E,MegaStore,3,136.83,7.17,5.56,124.1,12.41,29.59
2021-12-22,05:01:53,9SZG3YSP,Item 3SWP1,0S3MX5NT,Mrs.,Casey,Garcia,ICL5GS,MegaStore,3,372.19,34.03,11.47,326.69,32.67,70.71
2024-09-01,04:38:41,OXM7TCHC,Item NGKBH,8EM9U3DG,Ms.,Morgan,Rodriguez,RRD09L,DailyNeeds,2,39.13,4.95,3.15,31.03,3.1,4.45
2021-07-06,09:31:22,JJ3NZBIG,Item Z5GV8,SK2ZI2AT,Mr.,John,Brown,THYL5B,SuperMart,5,411.36,59.24,9.09,343.03,34.3,61.91
2020-09-20,07:45:01,SR7VMNNQ,Item ZWIQ2,VS6E763V,Prof.,Taylor,Smith,O1Q23S,MegaStore,2,425.55,46.83,7.28,371.44,37.14,78.97
2020-06-06,01:01:52,VNJWV1LC,Item J4M44,2W9VLVJA,Mrs.,Alex,Miller,YGBX1V,MegaStore,1,418.14,37.36,18.07,362.71,36.27,75.56
2021-12-05,09:55:01,AQ65ZVG1,Item BE6P7,WF0OPYD9,Prof.,Chris,Smith,OUJHRP,QuickShop,5,214.09,23.91,19.17,171.01,17.1,25.46
2020-01-04,21:28:21,B6F7UUOW,Item MNBM9,MFWBJT8D,Mrs.,Taylor,Brown,I3I2N1,MegaStore,2,214.41,21.38,12.67,180.36,18.04,33.67
2021-03-07,15:23:28,EEMNO4E1,Item AVCMF,JA7F7JS3,Prof.,Morgan,Jones,6C38JH,MegaStore,3,443.65,77.44,10.14,356.07,35.61,54.27
2020-09-27,04:50:08,BL2Y4CVZ,Item BBEY1,OMMIJTT7,Dr.,Alex,Brown,B0OYGS,SuperMart,4,222.15,24.92,19.46,177.77,17.78,26.7
2022-08-16,18:46:54,XXO5IOO8,Item JLNIS,YI6T3532,Prof.,Jane,Martinez,KMAZ7Q,QuickShop,4,123.24,11.6,9.05,102.59,10.26,18.39
2020-04-27,01:26:18,4VNEDU2H,Item D5DFZ,0471115L,Ms.,Morgan,Martinez,PTBN50,DiscountDepot,5,281.39,25.95,14.56,240.88,24.09,47.96
2023-03-13,10:06:58,MVQIO1EC,Item 5204K,IJ7E8WFQ,Mrs.,Chris,Miller,H8RN0H,MegaStore,2,447.76,79.96,28.48,339.32,33.93,36.73
2023-04-07,09:54:11,8UVU60ZM,Item RA4R4,9KQNFNW6,Dr.,Taylor,Miller,NRNXPF,QuickShop,1,257.16,29.49,12.41,215.26,21.53,39.43
2023-02-08,23:37:27,M3XX334F,Item 9FY2C,VJJNLU4V,Mrs.,Taylor,Miller,SANYCD,SuperMart,4,191.33,17.42,13.38,160.53,16.05,29.68
2021-12-25,03:13:07,H1IB4F89,Item UAOY6,NJREQFMJ,Dr.,Jordan,Martinez,OS24M5,MegaStore,3,119.75,14.15,7.56,98.04,9.8,16.39
2022-12-17,22:44:52,0BA5XUO3,Item 6MD0L,5T6U8VEG,Prof.,Alex,Smith,QNTW7O,DailyNeeds,2,88.46,12.19,1.48,74.79,7.48,14.23
2020-07-25,23:23:57,H13DTDTI,Item 4X3QL,ADRUS10O,Ms.,Jane,Johnson,RKKFMS,MegaStore,4,32.57,2.74,1.08,28.75,2.88,6.33
2024-06-22,02:55:05,JT9V1ETT,Item U4I1V,FLY2FB50,Mrs.,Sam,Rodriguez,7OMCXD,DailyNeeds,2,67.84,7.8,1.32,58.72,5.87,12.15
2023-04-25,05:52:12,0UVDIV4J,Item JZJJW,76SW0KTK,Mr.,Chris,Smith,1WG6MN,DailyNeeds,5,194.63,19.75,3.24,171.64,17.16,37.7
2022-04-16,23:09:58,NE9081MW,Item 18SJH,H7L2QFW1,Dr.,Alex,Rodriguez,TN3ETY,QuickShop,5,328.66,56.13,3.39,269.14,26.91,45.03
2024-12-01,08:37:40,QZBUSJN8,Item QVDDJ,IIRSQHD3,Prof.,Jordan,Brown,QO40RJ,SuperMart,2,95.96,12.91,4.13,78.92,7.89,13.45
2023-09-24,18:46:52,63XP813R,Item RTT27,UU8YMKU1,Dr.,John,Brown,S4K1SJ,DailyNeeds,4,290.25,27.85,15.94,246.46,24.65,47.66
2024-08-12,02:36:02,2EHV12G0,Item QOH6W,MSOB1OJX,Mr.,Riley,Garcia,9C12YQ,MegaStore,2,28.92,1.57,1.58,25.77,2.58,5.84
2021-10-24,12:45:15,EHLMGZZL,Item DO4B5,N86FXNMG,Mr.,Riley,Davis,IIB5FA,DailyNeeds,1,499.25,40.34,23.4,435.51,43.55,92.41
2021-12-22,07:53:02,TC6VXK3H,Item 81DF7,5CFCR3MI,Mrs.,Alex,Rodriguez,W6V6DK,MegaStore,1,375.9,70.74,5.78,299.38,29.94,43.9
2020-02-27,08:02:37,HSF2F8TU,Item 47YLQ,3FHBAEUP,Prof.,Jordan,Williams,1R8JTF,QuickShop,4,313.81,18.61,4.24,290.96,29.1,73.57
2020-03-27,15:46:10,2VXS11FN,Item IFA5M,FOKT5KJA,Ms.,Alex,Garcia,R47816,DiscountDepot,2,28.43,2.3,0.71,25.42,2.54,5.82
2024-09-17,17:41:19,5C0WJXXP,Item YWIEF,Z4F19NCW,Dr.,Casey,Garcia,GEBT0P,MegaStore,5,489.34,85.55,36.56,367.23,36.72,36.91
2020-09-03,17:29:35,FQMG8FJ5,Item 3N8LE,ZMIM465L,Mrs.,Morgan,Williams,M18RMF,DiscountDepot,2,321.08,20.79,26.06,274.23,27.42,54.16
2023-05-30,02:54:30,EUR0Q1LB,Item EWOL1,A7ICBCTL,Prof.,Alex,Davis,1CUDWP,SuperMart,3,228.73,26.43,21.74,180.56,18.06,25.26
2021-11-11,14:18:10,PRQCDMDA,Item 3DUJC,CD3K6QXB,Dr.,Jordan,Martinez,RYIXXA,DiscountDepot,4,22.84,3.83,1.02,17.99,1.8,2.49
2024-03-08,21:55:06,G5EI1NGH,Item CQD7H,I5AWSH5V,Mrs.,Casey,Smith,4BTR1T,DiscountDepot,2,33.51,2.01,0.9,30.6,3.06,7.43
2021-02-17,23:29:44,EAH5L64L,Item PTEI4,U5MFPB05,Mrs.,Riley,Miller,YZZ7HX,DailyNeeds,2,401.79,63.82,36.8,301.17,30.12,29.98
2021-07-04,17:12:14,WKPOHJ4A,Item 2UYBQ,TR60VM03,Dr.,Riley,Rodriguez,4F41RR,SuperMart,2,302.23,20.53,8.0,273.7,27.37,64.99
2021-04-17,21:33:26,S50118E1,Item 1MDQ2,IBD0X562,Ms.,Jordan,Smith,T4XFG9,QuickShop,5,169.14,13.5,4.92,150.72,15.07,34.17
2022-07-23,21:28:30,63XP813R,Item RTT27,AKLMMLZZ,Ms.,John,Rodriguez,80FMWO,QuickShop,2,146.28,28.7,3.78,113.8,11.38,14.65
2020-02-08,02:23:49,ZPY91SEV,Item IP0QZ,32YKZDJG,Prof.,Riley,Smith,T88Y9L,DailyNeeds,1,176.27,11.21,2.35,162.71,16.27,40.68
2020-03-31,20:35:58,JT9V1ETT,Item U4I1V,3UMFWLQ1,Dr.,Morgan,Garcia,AH8EQX,QuickShop,5,47.54,7.48,1.16,38.9,3.89,6.49
2024-08-07,12:36:46,3TN2OFE7,Item XK3HK,QTEIY3QA,Mr.,Casey,Davis,DQ1OMX,QuickShop,4,288.45,34.48,27.97,226.0,22.6,30.33
2023-04-25,05:24:23,4DGQCP4B,Item Q5NKA,Q8WV1RFP,Mr.,Jane,Williams,JYEWJU,QuickShop,4,42.36,3.88,1.71,36.77,3.68,7.67
2024-02-23,18:07:15,8ZZ8USI9,Item S2QT6,0Y2ZGQMV,Dr.,Taylor,Rodriguez,KOMR1G,DiscountDepot,2,385.56,23.65,23.54,338.37,33.84,73.19
2020-05-25,05:16:51,G2BW6F35,Item QZD0W,YAHKKAMH,Mrs.,John,Jones,D9VD3X,DailyNeeds,3,462.37,53.35,34.38,374.64,37.46,59.76
2020-01-28,10:38:03,8RJ5D5ED,Item 77M90,BHXK99CW,Ms.,Morgan,Davis,MFUKU9,QuickShop,3,377.25,59.6,27.93,289.72,28.97,34.4
2021-12-24,22:46:23,V3M3U0D8,Item H3LW1,RVHPO8OD,Prof.,Sam,Rodriguez,SST1LE,DiscountDepot,1,240.5,44.67,18.58,177.25,17.73,15.22
2021-03-18,19:54:29,EDZPEO8P,Item 95R3L,3KY7KAI0,Ms.,John,Brown,6X0FGV,SuperMart,2,433.19,50.19,30.14,352.86,35.29,57.66
2024-07-18,21:40:02,CD714WYE,Item IMDYE,QJUDD4FB,Ms.,Jordan,Johnson,GPHDK0,DiscountDepot,4,262.12,48.39,7.0,206.73,20.67,28.79
2022-01-17,18:12:02,UOE7DBCJ,Item 933Y4,NM8TI4JW,Mrs.,Sam,Smith,5F15B0,DiscountDepot,1,485.53,76.95,35.91,372.67,37.27,44.08
2023-01-07,11:37:29,DWGVTXK6,Item HVE33,D4QUJBTZ,Ms.,Riley,Jones,Y8TN8D,QuickShop,2,395.74,36.94,35.41,323.39,32.34,53.61
2023-09-29,22:49:51,S3LXQ7IX,Item C79HO,KGVLXK0P,Prof.,Jordan,Garcia,NY9CPH,MegaStore,2,452.02,33.94,33.17,384.91,38.49,75.21
2024-08-05,10:00:09,V4WIUFGL,Item 9CAF3,W0IAWOVE,Mrs.,Jane,Davis,2WJG69,MegaStore,5,443.03,25.61,38.86,378.56,37.86,74.88
2022-09-17,11:53:55,3KCIDLI5,Item MF40L,PMLOKTW5,Mrs.,Sam,Davis,S15CQ1,QuickShop,3,19.45,2.96,0.52,15.97,1.6,2.7
2024-02-19,19:11:10,FOVWDQKZ,Item TNWF2,SW65VFJK,Prof.,John,Williams,X8ULFM,MegaStore,4,291.88,57.91,16.76,217.21,21.72,20.36
2023-01-17,17:06:32,WI5GIHLE,Item I6MK3,CI5Z0T3W,Ms.,Chris,Rodriguez,P3JO32,MegaStore,3,277.91,39.61,19.41,218.89,21.89,30.25
2020-02-28,19:53:38,SV3C0EMA,Item CXRHB,384HH8Q5,Mr.,Chris,Williams,3DFTPL,MegaStore,5,215.07,38.63,21.28,155.16,15.52,10.6
2022-07-07,23:02:27,DOEXEHJQ,Item VT5LT,W77LERWF,Mr.,Taylor,Martinez,70I20F,SuperMart,2,77.55,11.62,4.96,60.97,6.1,8.34
2021-06-15,08:45:04,LJ8C2YGM,Item G71SP,W4D6XQEM,Prof.,Alex,Garcia,1NJ43B,MegaStore,2,97.41,8.81,6.26,82.34,8.23,15.66
2021-10-15,10:54:02,SACBU4T0,Item TT2MF,O2HIG2SM,Mrs.,Sam,Jones,7L8FEZ,MegaStore,4,36.23,5.33,2.6,28.3,2.83,3.73
2023-09-20,10:43:38,3B10AO2O,Item XGRNX,WQFXACKP,Mr.,Jane,Smith,ECYFG7,SuperMart,1,232.52,35.24,3.51,193.77,19.38,34.88
2020-12-16,13:06:55,REDUBFPQ,Item BE200,SR2Z9QG2,Ms.,Jordan,Garcia,X0VEAJ,MegaStore,4,57.11,3.67,2.55,50.89,5.09,11.53
2023-08-27,03:17:34,X97KX89U,Item 5462W,MN9X9ZZ4,Mrs.,Morgan,Jones,YAT55E,DailyNeeds,2,218.15,37.45,18.54,162.16,16.22,15.05
2024-07-17,22:58:07,3TN2OFE7,Item XK3HK,07RUN38O,Ms.,John,Brown,6WKQFG,DailyNeeds,1,331.31,16.64,30.6,284.07,28.41,56.87
2022-12-16,01:03:25,802DP4I4,Item B8R9X,6LL479OQ,Dr.,Sam,Rodriguez,4V5SL7,DailyNeeds,2,213.04,15.84,19.38,177.82,17.78,32.22
2020-11-12,01:24:17,XDEC9OVD,Item NBDY6,8E3ROYNJ,Ms.,Jordan,Smith,INYKWG,DiscountDepot,1,18.34,2.48,1.51,14.35,1.44,1.91
2022-01-31,07:57:22,CZZ1Q92A,Item TJY45,XT7QS6EC,Mr.,Sam,Jones,QQ9Z6D,SuperMart,1,316.26,48.86,9.88,257.52,25.75,42.01
2021-05-19,17:24:50,WVY1EKPU,Item A1FU3,ZI9BL19J,Mr.,John,Garcia,IUOSPM,MegaStore,4,195.27,30.83,15.77,148.67,14.87,16.64
2023-09-21,09:05:28,A9Y0X8Z7,Item BFDFW,QJUDD4FB,Ms.,Jordan,Johnson,0N01JM,MegaStore,2,494.58,94.65,16.21,383.72,38.37,48.6
2021-12-02,00:46:11,WI5GIHLE,Item I6MK3,S34I3484,Prof.,Alex,Miller,K0O4G7,MegaStore,4,99.95,13.25,3.29,83.41,8.34,15.1
2023-06-17,06:40:10,3TN2OFE7,Item XK3HK,KXL4XX0R,Prof.,John,Miller,JB8J4M,SuperMart,3,245.95,27.0,20.11,198.84,19.88,31.39
2022-05-30,22:08:58,J2FYEDS7,Item 0YWZ7,WEDTSLOF,Dr.,Chris,Davis,H0LLL1,DailyNeeds,2,446.74,54.5,26.46,365.78,36.58,61.16
2020-04-21,16:23:40,MJTUL5HD,Item BX6ED,29CKIOFU,Dr.,Alex,Rodriguez,3LP5ZR,DiscountDepot,4,492.32,62.0,46.76,383.56,38.36,49.81
2023-10-25,05:51:00,K69CGK2S,Item X5DFH,0U2DVZQN,Mr.,John,Brown,NIC8N7,MegaStore,1,268.13,42.42,12.49,213.22,21.32,31.02
2024-09-14,18:15:58,IBER5CGP,Item 95H6Y,QUC1NN1I,Dr.,Taylor,Miller,2MNWA1,SuperMart,1,456.68,75.65,39.41,341.62,34.16,33.45
2021-02-04,04:21:16,GVPRYKO9,Item GMVCI,78ZGD5C6,Mr.,Jordan,Williams,2NVV6H,DiscountDepot,2,270.24,29.67,26.37,214.2,21.42,30.64
2024-09-21,08:53:54,9UKN5WTR,Item X3E8A,4FL5TU63,Mr.,Taylor,Williams,BH6W12,MegaStore,4,401.86,24.18,30.54,347.14,34.71,71.31
2024-11-19,04:41:27,6BB5SW7W,Item 7V5NT,X3T815UU,Dr.,Sam,Jones,AIL4I9,DailyNeeds,2,232.77,29.83,5.63,197.31,19.73,37.92
2020-07-19,14:52:51,34QCYVRK,Item ZDVWG,1T27GCX7,Mr.,Jane,Davis,WPZNUA,QuickShop,5,491.87,87.71,25.57,378.59,37.86,45.61
2023-08-19,08:12:50,18DVVOWZ,Item A0Z7F,G61ISRN9,Dr.,Jane,Garcia,ZZPD9C,DailyNeeds,4,200.3,39.93,8.18,152.19,15.22,16.79
2021-08-20,03:08:10,9GX7J1Z5,Item MCDI0,M0AFQHG6,Ms.,Jane,Miller,6FEZ6E,DailyNeeds,3,71.49,13.95,6.06,51.48,5.15,3.44
2024-03-29,14:34:36,A1Q3F0MQ,Item SKRY1,WLM4XQT3,Mrs.,John,Davis,0ICL9A,QuickShop,2,408.5,76.56,20.01,311.93,31.19,35.64
2023-05-01,09:23:37,WHV3KRPF,Item HWTPZ,4IXU4I4O,Mr.,Jane,Smith,B9IY6P,QuickShop,5,240.87,44.83,19.09,176.95,17.7,14.73
2021-11-28,13:22:22,TYAB0PMJ,Item QXC1D,VVMXXU4J,Mr.,Casey,Martinez,M02COH,MegaStore,5,76.44,8.8,3.14,64.5,6.45,12.19
2020-04-04,20:09:37,F5UQ29U3,Item U2YWL,6QAE52LZ,Ms.,Chris,Brown,7LWH05,DiscountDepot,2,200.36,29.49,19.32,151.55,15.16,16.17
2021-04-18,07:00:12,UR8Y0SFC,Item CF00E,6KMAFLTE,Mr.,Alex,Garcia,7WE2G8,QuickShop,5,198.45,26.74,9.93,161.78,16.18,26.53
2024-08-30,23:22:52,PAPVMXSO,Item CBMZE,JNS048I4,Mr.,Sam,Miller,ZB40N7,SuperMart,4,385.43,44.13,29.73,311.57,31.16,49.15
2021-08-27,19:07:30,D3YKEI38,Item VBCJ0,BDMQMDE9,Mrs.,Jordan,Martinez,DEZE6W,MegaStore,1,235.43,29.93,13.56,191.94,19.19,31.49
2021-11-06,12:43:39,9GNJX9VO,Item L1M4W,PJMQ8MUR,Mrs.,Riley,Martinez,UO6MFS,QuickShop,2,314.2,50.19,26.34,237.67,23.77,25.38
2021-09-19,17:57:19,8PV7G8G0,Item JUAR8,77X63W8Z,Mrs.,Sam,Davis,GQRGQK,QuickShop,2,334.83,55.01,15.03,264.79,26.48,37.41
2023-07-13,12:52:01,0BA5XUO3,Item 6MD0L,CZ47A44V,Mr.,Morgan,Garcia,4DLOGO,DiscountDepot,2,120.61,20.71,9.69,90.21,9.02,8.82
2024-12-28,03:21:08,Y67LJUKV,Item 2GFT3,PUHE1221,Dr.,Taylor,Smith,JMUWFC,SuperMart,5,86.28,14.2,1.68,70.4,7.04,11.59
2020-12-28,06:44:55,SR7VMNNQ,Item ZWIQ2,01ORR5F7,Ms.,Riley,Brown,5UV6FT,MegaStore,5,261.44,15.18,24.36,221.9,22.19,42.85
2024-03-18,17:30:55,E3AK5JO4,Item SXX13,TGHMTMWW,Dr.,Chris,Garcia,AJFY5H,DiscountDepot,3,479.86,59.19,33.08,387.59,38.76,60.91
2023-11-22,18:18:31,4RUI8WM6,Item WALGJ,DXOMJ19B,Ms.,Jordan,Miller,FBETNF,QuickShop,3,141.06,27.61,5.94,107.51,10.75,12.12
2020-12-14,18:07:40,SKCIFHCE,Item 4IOJQ,WM5FBFG6,Ms.,Sam,Johnson,UQQO9Y,DailyNeeds,4,10.98,0.65,0.45,9.88,0.99,2.3
2020-07-02,08:02:55,8PLKH8ZR,Item MLJH3,21XQFWNU,Dr.,Alex,Rodriguez,027G06,DailyNeeds,5,199.55,18.41,2.9,178.24,17.82,40.69
2023-06-30,19:38:10,7BKACEAG,Item 9UX4B,NAVH402A,Ms.,Jordan,Martinez,TAHFFW,MegaStore,4,142.49,21.01,10.9,110.58,11.06,14.03
2020-01-31,00:33:44,PUZAS2PV,Item TIWHR,CBZCF108,Mr.,Alex,Jones,FQOEKS,MegaStore,2,278.05,19.45,13.06,245.54,24.55,54.16
2021-01-20,02:04:57,60KAM6X2,Item BK8W8,9SFCPYLH,Dr.,Morgan,Martinez,KZH1B1,DiscountDepot,5,479.2,35.27,12.47,431.46,43.15,100.79
2021-03-04,22:19:03,EZR5NERF,Item W34J2,VN88RVA6,Mrs.,John,Rodriguez,TN60PK,MegaStore,4,465.91,82.03,13.81,370.07,37.01,53.51
2024-03-19,23:14:17,OGJY2SOW,Item N72GE,2HDUIW8G,Dr.,Jordan,Garcia,XPYYDF,DailyNeeds,4,201.1,16.91,2.46,181.73,18.17,42.9
2021-07-21,17:43:21,5R964ZAV,Item V8IMP,995J6RX6,Mr.,Sam,Davis,1O43WC,DailyNeeds,4,381.61,74.13,12.17,295.31,29.53,36.81
2020-10-08,22:07:59,P6UWDXZP,Item 20DLN,LBV25MOR,Ms.,John,Johnson,GQP0HG,QuickShop,2,53.03,2.91,3.0,47.12,4.71,10.59
2020-08-18,14:22:05,JN05133T,Item 63SL7,Y2W66VK9,Mr.,Riley,Jones,8KCJNU,QuickShop,3,280.22,21.27,8.52,250.43,25.04,57.26
2023-06-16,21:10:32,10DWPHS4,Item IHXD3,CDWV7U9G,Mr.,Casey,Williams,A3QZXR,DiscountDepot,5,300.0,35.75,12.77,251.48,25.15,46.33
2024-11-16,04:01:01,5QX6580M,Item NAMBP,CD3K6QXB,Dr.,Jordan,Martinez,GS0UKB,SuperMart,2,369.57,60.48,27.83,281.26,28.13,31.39
2022-12-18,10:49:55,8VJK5KXH,Item 5QAAB,APXYU6HU,Mrs.,Jordan,Garcia,GNRYZT,DailyNeeds,1,74.96,11.26,6.72,56.98,5.7,6.3
2024-10-22,09:53:54,EBUP2H6S,Item GMOAO,THWB8E8B,Ms.,Alex,Williams,RMUMBG,DailyNeeds,3,253.89,37.76,6.91,209.22,20.92,35.97
2022-05-01,10:44:15,V6P6Q8UW,Item 63FKY,8R7PDCPM,Mr.,John,Smith,OX0U6Q,QuickShop,5,171.52,32.04,3.53,135.95,13.59,19.45
2023-12-15,15:43:07,O2Q3AUKT,Item J54N7,Z7QGC8OG,Mr.,Jordan,Williams,1G4W6K,DailyNeeds,1,192.54,10.98,8.79,172.77,17.28,39.97
2023-01-11,23:11:20,AJXZK7IE,Item 5OAB7,A75LJUE0,Ms.,Alex,Jones,MR3EEE,DailyNeeds,4,498.04,95.41,46.79,355.84,35.58,21.44
2023-05-09,09:47:30,GALVS09R,Item 9G5B4,WDK62SZY,Prof.,Morgan,Miller,5ZLSSX,DiscountDepot,3,99.16,18.96,8.96,71.24,7.12,4.62
2021-07-13,14:14:47,JONVAD63,Item 1VIXX,1CS310WW,Mrs.,Sam,Smith,449ECN,SuperMart,2,98.13,15.29,4.49,78.35,7.83,11.64
2020-06-12,17:49:06,91GNGB6P,Item 1GO96,1613S21A,Prof.,Casey,Davis,3PDSJJ,MegaStore,1,140.94,12.33,6.5,122.11,12.21,25.34
2020-06-08,06:43:03,5M78ER1L,Item DEYWS,8PUXGFHP,Ms.,Taylor,Garcia,L5QCQO,MegaStore,4,13.27,1.7,0.84,10.73,1.07,1.7
2021-09-27,13:24:36,EBHA9A6S,Item IKEPV,U64I8HBP,Mr.,Chris,Smith,IQSDA1,MegaStore,3,498.38,69.85,15.42,413.11,41.31,72.77
2024-02-03,07:37:36,QH177PEY,Item 712XU,FH3GWR77,Mr.,Jane,Johnson,RCB63Z,SuperMart,4,401.2,31.16,39.35,330.69,33.07,56.9
2024-11-18,16:22:39,XFVM9FPG,Item GI05D,B0ES183S,Mr.,Morgan,Rodriguez,9ZQX28,SuperMart,1,221.26,19.57,4.54,197.15,19.72,44.67
2023-09-05,13:18:22,N3RLEGZW,Item KUQS4,6JTRSNRP,Dr.,Morgan,Davis,UBBH12,DiscountDepot,4,429.4,80.41,23.61,325.38,32.54,35.2
2024-06-05,03:54:07,J6015NJN,Item CWFTV,53XFJ8HN,Ms.,Riley,Martinez,XPUH2E,MegaStore,2,396.26,38.64,16.09,341.53,34.15,69.62
2021-08-15,17:06:25,UTS2KRCA,Item WGDFJ,W3RQZNB7,Ms.,Sam,Jones,5HWYO5,SuperMart,3,436.06,49.06,14.07,372.93,37.29,74.0
2024-03-15,20:24:41,T9DDA8AB,Item F50PQ,18DWMBFC,Dr.,Casey,Miller,8BOJ1H,MegaStore,2,261.01,17.38,22.34,221.29,22.13,42.55
2024-08-17,09:26:59,OXM7TCHC,Item NGKBH,BY0DERGH,Mrs.,John,Brown,6V5VRR,MegaStore,1,85.14,14.15,6.68,64.31,6.43,6.8
2020-12-24,19:25:26,Q8DHR5BC,Item 15JFY,TJE29X10,Ms.,John,Martinez,UC66PI,SuperMart,3,397.55,22.36,17.18,358.01,35.8,83.68
2024-06-14,06:03:47,0D6U7IYD,Item 0374S,WVEO74QL,Mrs.,John,Williams,WTJCHB,MegaStore,2,112.98,10.78,6.66,95.54,9.55,18.2
2021-04-02,02:37:02,PBMBEM11,Item RFUPI,PMXRZIEJ,Ms.,Morgan,Brown,7WP4C9,DailyNeeds,1,481.25,67.98,36.08,377.19,37.72,50.72
