ORDER_DATE,ORDER_TIME,ITEM_ID,ITEM_DESC,CUSTOMER_ID,SALUTATION,FIRST_NAME,LAST_NAME,STORE_ID,STORE_NAME,ORDER_QUANTITY,SALE_PRICE,DISCOUNT_AMT,COUPON_AMT,NET_PAID,NET_PAID_TAX,NET_PROFIT
2024-11-15,20:54:04,VS32EMJ9,Item VZ8KA,GYPU6O1D,Mrs.,Sam,Miller,ZTT8ZP,QuickShop,1,368.29,45.12,33.05,290.12,29.01,40.14
2020-01-23,13:23:15,HRUMD0PE,Item W781Z,420XCT3R,Prof.,Jordan,Smith,33AKGG,DiscountDepot,3,360.46,33.54,3.94,322.98,32.3,74.4
2024-12-10,10:58:33,2JQNLM97,Item 401VK,IAFDKUCD,Mrs.,Taylor,Garcia,SMNX0A,DiscountDepot,1,483.49,36.46,43.42,403.61,40.36,73.16
2024-03-21,09:30:10,7FY8BA2M,Item F8VVQ,QCZ7BVUV,Dr.,Casey,Miller,O6W7UP,MegaStore,5,350.7,22.33,16.89,311.48,31.15,69.91
2023-03-17,12:26:17,YK2GD4LM,Item SGALL,D5F25T8T,Mrs.,Jordan,Garcia,IQFBY0,QuickShop,5,184.71,12.94,7.98,163.79,16.38,36.58
2021-10-06,14:14:26,JT9V1ETT,Item U4I1V,AYYDQUPO,Mr.,Taylor,Williams,62OJV2,QuickShop,1,433.22,52.11,39.73,341.38,34.14,47.31
2022-05-27,22:11:32,FFJ9G55Q,Item DTSP1,AT29C9RQ,Dr.,Jane,Williams,MHSFCU,QuickShop,3,113.82,13.78,1.55,98.49,9.85,20.35
2022-11-28,18:48:16,Y32CGEO1,Item TPLGJ,0471115L,Ms.,Morgan,Martinez,S9ELK6,SuperMart,5,335.86,31.08,8.88,295.9,29.59,64.79
2022-06-20,20:05:56,BVAN945Y,Item CQVMV,A6SCHA9Q,Ms.,Alex,Smith,I0X6RB,DiscountDepot,3,188.6,14.15,6.25,168.2,16.82,38.22
2023-10-26,18:30:19,MJTUL5HD,Item BX6ED,7R975KQ6,Mr.,Sam,Garcia,4VKCEX,SuperMart,3,274.23,23.55,3.79,246.89,24.69,57.66
2021-03-08,21:41:27,ATS7UPPD,Item 3Z26I,18JI1ET9,Ms.,Morgan,Johnson,ROGZF2,DiscountDepot,4,319.82,53.33,14.61,251.88,25.19,34.8
2023-01-23,22:57:11,RD5IUVD5,Item CXGNY,X5FBLPWU,Dr.,Jane,Davis,5AP3LC,MegaStore,5,108.06,10.72,7.44,89.9,8.99,16.07
2022-03-31,05:49:29,TNMWLXL5,Item KSOX7,OXAUBFY0,Mr.,John,Williams,HWXPBF,DailyNeeds,5,154.21,25.54,13.91,114.76,11.48,10.75
2020-12-27,05:21:57,UOE7DBCJ,Item 933Y4,94CNQOIN,Mrs.,Riley,Johnson,5PMXSE,SuperMart,1,446.55,53.93,14.6,378.02,37.8,72.29
2020-04-17,09:25:40,3JKKQM7Z,Item DAW5Q,D2NQTWYN,Prof.,Riley,Johnson,ZQYZGU,DiscountDepot,4,259.06,21.57,10.52,226.97,22.7,48.83
2022-10-31,02:47:24,1AID2IY8,Item A42RU,95J48OS9,Prof.,Chris,Williams,0MI5QT,DailyNeeds,3,103.22,15.12,4.54,83.56,8.36,13.27
2023-08-11,06:40:58,P0FNJKSA,Item 3LB81,5MBQVLIG,Mr.,John,Martinez,T2VLHE,SuperMart,5,49.78,3.15,3.1,43.53,4.35,9.31
2022-04-11,03:13:57,7WNL4SVV,Item 97GU4,FDRT6WIQ,Dr.,Morgan,Smith,MFK9LF,DiscountDepot,2,348.97,51.82,14.38,282.77,28.28,45.11
2024-03-27,21:05:49,8UPPZETZ,Item NBU84,1VIREHP9,Mrs.,Jane,Garcia,4PYBT2,QuickShop,2,475.07,35.97,5.99,433.11,43.31,104.76
2020-06-04,01:34:53,TSZM27KQ,Item DG972,IU84C092,Mrs.,Chris,Garcia,MOC9I4,MegaStore,2,80.78,6.2,2.91,71.67,7.17,16.03
2022-11-24,17:11:11,AHU4BPIK,Item YTRRU,1KE95I6L,Ms.,Jordan,Davis,3V4ZIE,MegaStore,4,215.32,31.97,12.49,170.86,17.09,24.58
2022-09-12,01:46:12,XHNF2Z6W,Item 6EE1Q,EOW1Y2SX,Ms.,Morgan,Brown,E2V5KD,DiscountDepot,4,289.9,17.33,12.48,260.09,26.01,60.14
2021-07-30,16:07:42,NLMDXDW0,Item MLDV7,NAWURN6V,Ms.,Sam,Jones,0ABC4B,QuickShop,5,116.35,7.85,2.16,106.34,10.63,25.9
2021-10-11,02:20:39,ESCZ81HX,Item ELN3N,444AYSW5,Prof.,Casey,Davis,E2GQFX,DailyNeeds,5,13.23,1.2,0.66,11.37,1.14,2.29
2024-10-23,08:31:36,JY82VG7B,Item A1HBL,JGZ9ZIYB,Mr.,Riley,Johnson,G1SYA4,QuickShop,4,164.19,22.3,2.81,139.08,13.91,26.66
2020-08-18,16:38:09,1JIS6MIF,Item CFX6F,QUUE5IXF,Prof.,Chris,Jones,R0Z96E,DiscountDepot,1,183.79,12.16,14.22,157.41,15.74,31.4
2022-12-16,11:07:12,YPBU51BQ,Item M6XRS,GMPFRZ1K,Dr.,Casey,Brown,WDD4LA,DailyNeeds,1,62.68,12.13,5.17,45.38,4.54,3.23
2024-01-02,10:52:00,8ZZ8USI9,Item S2QT6,NNO3HJGN,Mr.,Alex,Miller,1GG8B5,DailyNeeds,5,112.01,8.21,8.01,95.79,9.58,19.0
2023-11-20,12:47:19,CQVKYO2Q,Item LYX21,A7N26XLV,Ms.,Riley,Davis,J90L6N,QuickShop,4,482.11,82.43,17.65,382.03,38.2,54.56
2024-06-17,14:22:19,S2ZMJ0Z9,Item XNRFT,EOW1Y2SX,Ms.,Morgan,Brown,O2UTAM,DiscountDepot,4,72.79,7.9,1.87,63.02,6.3,13.05
2021-09-21,16:51:58,FCA8ZTLI,Item 396BQ,LTMB4FSN,Dr.,Riley,Smith,RZH9BJ,DailyNeeds,4,346.6,41.11,25.18,280.31,28.03,44.32
2021-04-04,00:41:40,G14DKZC2,Item QXQE5,YDKUN070,Mr.,Alex,Rodriguez,YJ7VXN,MegaStore,2,298.97,17.34,6.89,274.74,27.47,67.89
2024-10-12,06:43:06,LCSW1HS3,Item QVK6C,0GN1OMNZ,Mrs.,Chris,Davis,A9GVRT,DiscountDepot,3,282.49,22.13,25.32,235.04,23.5,42.05
2022-06-09,06:42:41,MH98Y83J,Item QHCV2,X6FWB6K5,Ms.,Morgan,Jones,FMMVYK,QuickShop,5,202.48,15.19,19.9,167.39,16.74,29.16
2022-02-13,17:45:59,JBHL3C06,Item SDLCH,JG48DBA9,Prof.,Alex,Brown,YD3BDF,SuperMart,1,145.72,18.31,9.91,117.5,11.75,18.32
2023-09-17,15:39:07,B3VOF39S,Item UWQ90,H6IA4LY8,Dr.,Alex,Williams,1RXOWY,MegaStore,5,346.41,17.69,19.13,309.59,30.96,70.78
2024-11-11,19:09:52,43KRES8R,Item SBH15,YQAQCCR9,Mrs.,Riley,Brown,TOC5AL,DailyNeeds,2,123.93,23.22,9.46,91.25,9.12,7.77
2022-07-20,04:27:10,RQ14KW2P,Item EFQW1,8AHP81FK,Prof.,Jordan,Brown,V9DXYB,SuperMart,2,12.47,1.35,0.23,10.89,1.09,2.32
2022-10-18,17:04:44,2N2BW5LO,Item HXZ61,7ARF7C8C,Dr.,John,Williams,IZSGOA,MegaStore,2,488.71,91.72,24.87,372.12,37.21,41.68
2024-10-29,05:48:55,6PRJE6FJ,Item 62M0V,4H8YP98M,Mr.,Chris,Rodriguez,FGJ2LI,QuickShop,1,488.48,30.49,39.57,418.42,41.84,83.49
2023-03-06,18:40:59,5FZC1MM2,Item V8WAM,UQT7K0UD,Mr.,Jordan,Jones,TF0NMM,DailyNeeds,2,347.61,36.93,14.6,296.08,29.61,57.9
2022-02-02,12:27:00,UR8Y0SFC,Item CF00E,YR9DJ2IU,Mr.,Taylor,Rodriguez,32HAQY,DailyNeeds,2,245.67,13.76,10.42,221.49,22.15,51.94
2021-08-03,14:04:57,YQT3A8AN,Item RH42V,6PQ2D59S,Prof.,Chris,Smith,W56IZT,MegaStore,4,309.88,43.55,5.89,260.44,26.04,48.47
2020-08-09,06:36:22,V19A58RV,Item UJ8BQ,RE1BWEI9,Prof.,Morgan,Brown,BU1431,MegaStore,3,38.68,7.08,2.6,29.0,2.9,2.89
2024-07-02,12:42:23,JAJ6C4FP,Item FNAF2,PC5TZVAS,Prof.,Sam,Miller,UD0DS7,SuperMart,1,470.86,57.57,22.26,391.03,39.1,69.41
2023-03-12,12:28:38,MJTUL5HD,Item BX6ED,I4TLTM9E,Dr.,Taylor,Martinez,87Z548,SuperMart,2,449.18,31.38,5.3,412.5,41.25,101.74
2023-11-08,12:25:46,CN6FMNFV,Item NZIVO,JN2NX88R,Dr.,Casey,Davis,T4Y0SD,MegaStore,1,368.63,63.87,35.04,269.72,26.97,21.57
2021-08-13,04:50:12,UHCH5Z3F,Item TD32W,KDH8W72T,Mrs.,Riley,Williams,AVX0QX,DiscountDepot,4,151.61,13.49,8.55,129.57,12.96,25.64
2024-09-28,20:26:15,XBOW4RWU,Item MW1BW,ZFNHKFI7,Mr.,John,Rodriguez,6MBJ9E,DiscountDepot,2,414.52,80.26,20.05,314.21,31.42,34.08
2022-06-19,23:38:19,U5XS3QB1,Item QDQHD,50E0HRFL,Dr.,Morgan,Martinez,142H4X,DailyNeeds,4,94.09,7.7,1.02,85.37,8.54,20.38
2022-06-27,18:40:39,RJ4IWWE2,Item 9BKHV,1KE95I6L,Ms.,Jordan,Davis,LR3M9H,QuickShop,3,252.27,38.68,16.13,197.46,19.75,26.35
2022-11-18,11:32:57,N8PCSSBH,Item 9WIO1,IGQ2P1Y8,Dr.,Sam,Garcia,0RY9HX,SuperMart,1,449.78,56.62,38.87,354.29,35.43,48.99
2024-08-16,05:58:59,ZZ6IO8TS,Item GMMLU,VLTTV78A,Mrs.,Taylor,Williams,YAXU3Y,DiscountDepot,4,141.35,9.73,10.32,121.3,12.13,24.36
2022-12-13,12:05:37,SEJYX9RJ,Item YDV7W,28NCLKAF,Dr.,Jane,Garcia,ZKPB47,DailyNeeds,2,110.14,13.77,2.6,93.77,9.38,18.31
2021-05-14,07:54:58,JS6DO157,Item IOP09,6W52XPPK,Mrs.,Riley,Miller,6XVGDD,DiscountDepot,4,155.64,18.71,8.11,128.82,12.88,22.56
2024-11-05,14:03:26,2V713HPO,Item 4DN6D,Z07FD615,Mr.,John,Brown,LO1SXP,DiscountDepot,1,394.94,26.5,20.81,347.63,34.76,75.91
2020-05-19,05:21:14,Q4D3F2A4,Item ZR0RH,L23II95G,Dr.,Casey,Smith,ZV76CF,SuperMart,4,136.63,25.74,11.4,99.49,9.95,7.56
2021-03-19,21:38:10,WSHL7PFW,Item 6WR01,A8WHOJ0Q,Dr.,Jordan,Smith,6OLXAG,DiscountDepot,5,337.46,57.16,8.24,272.06,27.21,42.37
2021-03-29,09:11:09,0D6U7IYD,Item 0374S,Q13KX50C,Mr.,Morgan,Brown,3PX0C4,QuickShop,2,315.5,36.44,30.4,248.66,24.87,34.49
2020-10-06,01:57:31,MN0E29J1,Item 2N41X,CS4MZWMG,Prof.,Jordan,Williams,5TQ5CV,MegaStore,1,268.65,49.28,21.84,197.53,19.75,16.59
2022-12-11,22:45:28,4ZFI2DIY,Item COY6K,01ORR5F7,Ms.,Riley,Brown,NBRKSN,SuperMart,2,357.29,45.44,26.75,285.1,28.51,42.22
2021-07-06,19:04:38,WHV3KRPF,Item HWTPZ,EPPE0191,Mrs.,Riley,Smith,NZO45J,QuickShop,4,223.72,43.86,12.24,167.62,16.76,16.63
2021-03-23,12:35:35,AL80S7R0,Item U7LSB,ES1IEGWL,Dr.,John,Miller,RKLM5K,DiscountDepot,3,190.53,13.29,3.07,174.17,17.42,42.43
2021-07-09,03:42:06,FC99HC09,Item 35UYM,UE6TU2EP,Ms.,Jane,Johnson,ZCQTY3,DailyNeeds,5,334.07,57.8,11.6,264.67,26.47,37.76
2024-08-24,14:57:36,HHQQK48S,Item WOUOP,E3Z4CP1D,Mrs.,Morgan,Davis,1O0S9D,DailyNeeds,1,245.54,27.16,21.14,197.24,19.72,30.2
2020-05-28,09:55:11,5FL3AOTT,Item H2GNI,V8FRZB87,Prof.,Chris,Smith,MPR8R0,DiscountDepot,3,283.83,15.34,22.49,246.0,24.6,51.1
2022-04-07,01:57:24,U4LZ8VIM,Item 62V25,666B0LIY,Ms.,John,Miller,F9ILVY,DiscountDepot,1,273.29,42.38,5.72,225.19,22.52,38.7
2021-01-10,03:38:34,MNP764Z5,Item H6QI4,MPUMZ0VX,Mrs.,Jordan,Brown,9SMR8M,SuperMart,3,217.93,20.76,10.96,186.21,18.62,36.83
2023-10-18,01:46:27,41I4ML71,Item CSBMB,18YTDGQG,Mr.,Riley,Martinez,OL60E5,SuperMart,1,243.03,35.81,6.64,200.58,20.06,34.7
2022-06-11,04:02:08,Q9OZWXRU,Item 01EJ6,UXVUXEHD,Mrs.,Alex,Miller,WLRDOB,SuperMart,5,159.09,23.56,8.53,127.0,12.7,18.85
2021-05-03,03:02:11,RD5IUVD5,Item CXGNY,LFAYO61H,Mr.,Alex,Martinez,IQSXCO,QuickShop,3,440.08,84.63,37.86,317.59,31.76,21.78
2021-02-19,17:01:53,Y6KL7BO4,Item F16U8,8CSCV776,Mrs.,Jordan,Brown,14MTWZ,DiscountDepot,4,324.11,60.82,5.59,257.7,25.77,37.46
2022-06-01,14:37:21,FIA2E78B,Item FH4TI,8XI2YX69,Dr.,Jordan,Davis,8SLCRQ,DiscountDepot,2,234.84,42.42,10.42,182.0,18.2,22.9
2023-02-13,06:41:38,UW1UM3OK,Item 7WF6T,X3L2XFBO,Dr.,Taylor,Brown,BIZWY5,QuickShop,1,294.84,19.38,14.09,261.37,26.14,58.33
2021-01-13,10:02:34,EBUP2H6S,Item GMOAO,57FST84Y,Mrs.,Chris,Smith,CC0JI2,DiscountDepot,5,372.89,50.17,8.29,314.43,31.44,59.26
2021-08-10,00:54:51,F27JDOT5,Item UNEPS,IU84C092,Mrs.,Chris,Garcia,1KF0YL,MegaStore,2,316.89,35.37,16.2,265.32,26.53,48.66
2020-01-03,05:13:00,46KHDN3S,Item VGM71,LQEUNXO1,Ms.,Morgan,Williams,J7XMW5,DailyNeeds,3,342.66,56.19,24.73,261.74,26.17,29.97
2020-08-19,07:48:41,OSHLLVD3,Item D1HAC,U2RSUVAP,Prof.,Morgan,Brown,ZI26QA,DailyNeeds,4,256.5,17.1,14.61,224.79,22.48,48.41
2023-01-03,00:45:40,YG2KBS7X,Item 4U4OM,A2X1QLSO,Dr.,Jordan,Brown,MOW8Z4,QuickShop,3,241.97,18.87,21.61,201.49,20.15,36.16
2023-02-04,12:08:05,2LO0LSRX,Item BPIH9,JMNUMGMO,Mr.,Riley,Davis,N4SHB3,QuickShop,1,382.66,61.43,4.41,316.82,31.68,55.54
2022-01-29,15:48:22,LZCI0B1P,Item 1Q8YG,FD5G1YE6,Dr.,Sam,Martinez,T39300,QuickShop,2,165.92,25.49,4.64,135.79,13.58,22.66
2024-09-30,05:40:23,1LQN5FU0,Item UKV7D,ZK0S4QFI,Prof.,Jordan,Garcia,2IYQA9,DiscountDepot,5,116.74,6.83,8.77,101.14,10.11,20.99
2024-03-20,15:48:55,H0CSBTNF,Item X1DLO,G5ODVDJG,Dr.,Jane,Williams,C77J6T,SuperMart,4,489.34,65.67,5.78,417.89,41.79,82.5
2020-11-16,11:43:58,QS4OEZ3R,Item DDAZF,R7ZB1ORY,Mr.,Jane,Smith,Z2UN4L,DiscountDepot,5,49.0,9.4,4.22,35.38,3.54,2.44
2022-03-13,07:45:09,8MUPBTPS,Item 3FKZJ,MNHYI572,Ms.,Riley,Martinez,FWFXI2,SuperMart,4,100.74,5.93,3.38,91.43,9.14,21.85
2023-03-28,15:53:56,E0TJ3352,Item NDXL9,ATXUO5LA,Dr.,Sam,Brown,EEINYV,SuperMart,1,391.21,59.21,20.44,311.56,31.16,45.67
2022-04-02,20:21:01,NPHTPQX2,Item HE7IM,EM3ZKVTU,Mr.,Casey,Johnson,HUIAMF,QuickShop,5,146.14,23.42,10.38,112.34,11.23,13.43
2021-12-17,19:31:55,1ODZYMXR,Item K36IR,3D9PS5SX,Prof.,Chris,Rodriguez,JD36R7,QuickShop,2,75.64,9.21,2.18,64.25,6.43,12.44
2024-10-28,22:32:33,8LN07UBH,Item 8JZJ5,YH4N423K,Ms.,Morgan,Johnson,YJVNQ0,QuickShop,5,486.74,84.8,31.42,370.52,37.05,41.43
2023-03-01,19:02:46,VO93F430,Item JGTN7,NXRPHSLC,Ms.,Chris,Davis,8AR9SM,SuperMart,4,373.11,50.55,12.18,310.38,31.04,55.47
2024-04-28,18:47:36,QH177PEY,Item 712XU,N4LZKABF,Ms.,Jordan,Smith,VZ5X7Z,MegaStore,4,430.83,81.01,19.67,330.15,33.02,38.63
2021-01-22,20:25:34,7LL4FWRX,Item 6AHJ2,G18GL8Q0,Mrs.,Jordan,Rodriguez,CJIYTI,DailyNeeds,3,326.59,22.52,29.43,274.64,27.46,51.23
2023-07-12,05:23:03,MIS1DDMU,Item JLE9P,76SW0KTK,Mr.,Chris,Smith,UPE3YC,QuickShop,1,120.94,23.21,7.83,89.9,8.99,8.35
2020-07-27,18:39:20,8HATER8Z,Item LRG9T,OPB7TXGF,Prof.,Jordan,Davis,19OSG4,SuperMart,5,129.75,19.69,7.23,102.83,10.28,14.7
2023-05-12,19:26:08,N1ZLKVCX,Item WGU2G,RF434J1J,Prof.,Taylor,Davis,M7MH0Q,SuperMart,1,248.24,22.93,22.3,203.01,20.3,33.77
2021-04-14,16:14:09,8UVU60ZM,Item RA4R4,ERSZESXL,Mrs.,Sam,Smith,QJHQE5,DailyNeeds,4,79.52,13.16,4.07,62.29,6.23,8.35
2022-01-05,14:26:14,9JDDAWQW,Item BHNFY,KKXE76Z1,Dr.,Sam,Martinez,BXLISI,DailyNeeds,1,187.89,30.11,7.11,150.67,15.07,22.87
2021-03-10,22:56:16,VYPLK4HZ,Item VF9U0,SF7C9NH7,Mr.,John,Jones,7CN69L,QuickShop,2,448.83,25.27,8.77,414.79,41.48,104.01
2022-08-29,10:19:47,LULEIQWP,Item HR7GT,ZZ2R12J2,Prof.,Sam,Jones,IEOK7B,QuickShop,2,117.23,7.1,9.72,100.41,10.04,20.03
2024-01-08,21:54:15,PFL67LY7,Item M26TS,CBYQ2MRV,Mr.,Casey,Rodriguez,WO33NX,DailyNeeds,5,38.13,3.32,1.94,32.87,3.29,6.7
2024-06-28,05:44:07,41I4ML71,Item CSBMB,MLFPHLJ7,Ms.,Taylor,Brown,RE607X,SuperMart,5,421.49,62.6,18.42,340.47,34.05,53.53
2021-10-21,10:00:10,J250P6SX,Item FP6NO,X0NKVPLW,Mr.,Taylor,Martinez,TXZ0F8,DiscountDepot,2,124.34,21.79,7.49,95.06,9.51,10.95
2021-08-12,02:39:49,VNJWV1LC,Item J4M44,CSRYQRH5,Mr.,Jordan,Garcia,AJ5T0U,DiscountDepot,2,184.14,31.99,6.2,145.95,14.59,20.88
2022-03-14,01:54:18,HDFLI18K,Item BZCYG,Q1PX89BI,Dr.,John,Martinez,TIQ4NL,DailyNeeds,5,160.64,11.95,8.52,140.17,14.02,29.77
2023-10-15,21:06:57,HWCLN7CG,Item 9KPUL,4H8YP98M,Mr.,Chris,Rodriguez,6CM02Y,DailyNeeds,1,229.66,22.38,7.67,199.61,19.96,41.85
2021-10-04,01:35:36,Y3PWTZM7,Item 8ODIE,WM5FBFG6,Ms.,Sam,Johnson,ZVBNPO,MegaStore,2,66.42,5.53,0.96,59.93,5.99,14.09
2020-05-13,01:34:50,R0GQ4WNZ,Item 41R5Z,AXHH5DB0,Mrs.,Casey,Williams,KU94PM,DailyNeeds,1,184.94,35.24,14.23,135.47,13.55,10.96
2024-03-01,04:26:32,WI5GIHLE,Item I6MK3,8Q3WDE2B,Prof.,John,Smith,NN0ADU,QuickShop,5,323.75,35.89,12.57,275.29,27.53,53.51
2020-01-07,14:30:22,YYSPVWK4,Item RKIWG,W9WJF7Z8,Prof.,Sam,Johnson,VZLQ3H,MegaStore,1,324.98,60.22,8.84,255.92,25.59,35.34
2020-11-25,21:18:39,1QKXH375,Item LEE7O,U47E38J3,Mr.,Sam,Smith,ISG397,SuperMart,1,113.76,17.24,6.47,90.05,9.01,12.78
2022-12-07,09:47:17,Q9AYEESA,Item 38UOS,DE1Q9QQC,Mr.,Jordan,Williams,73VVSD,QuickShop,3,358.22,27.43,10.97,319.82,31.98,72.91
2024-12-09,08:17:27,Q68G2EBL,Item 5DMB2,FFIWC29N,Mr.,Sam,Williams,VSRFNS,MegaStore,2,238.11,36.49,22.38,179.24,17.92,18.45
2023-04-01,21:55:30,535UP91F,Item 25TSR,MLDHZR6E,Ms.,Chris,Smith,BN4QKM,SuperMart,4,187.32,25.2,9.36,152.76,15.28,25.09
2022-02-05,16:11:33,5O5JQ68L,Item PUFW1,H32PBXGS,Mr.,Taylor,Williams,AOR5PQ,MegaStore,3,20.94,2.55,2.02,16.37,1.64,2.17
2024-11-05,14:21:55,QKO2EI54,Item 9Q650,6SK3I8YC,Prof.,Morgan,Davis,JIGFBN,SuperMart,3,206.0,34.03,2.46,169.51,16.95,28.96
2023-09-21,20:44:57,ZLV2J91S,Item 5N2V2,3K3T3HQB,Dr.,Jane,Brown,NS5L1H,QuickShop,1,356.73,31.79,13.4,311.54,31.15,66.35
2023-04-20,10:52:02,51PY2D7O,Item IXATU,KF24FGW0,Mr.,John,Davis,IKYNWW,DailyNeeds,4,475.02,79.12,6.34,389.56,38.96,65.59
2024-01-31,00:52:12,JY82VG7B,Item A1HBL,V5NR4SYV,Prof.,Alex,Davis,YGQ62O,DiscountDepot,5,422.89,31.74,36.35,354.8,35.48,65.59
2022-09-25,01:11:25,N7BMYJNX,Item TOTVI,6XPB9JIL,Mrs.,Riley,Williams,FGWSJI,MegaStore,2,37.16,3.38,2.01,31.77,3.18,6.29
2021-04-27,15:24:34,9GNJX9VO,Item L1M4W,EUDJ6QHT,Mr.,Morgan,Williams,UDPOV9,MegaStore,3,352.3,34.38,14.87,303.05,30.31,61.36
2021-02-24,10:45:52,IS2RRH0L,Item 7U2AF,6KJJV386,Ms.,Jordan,Rodriguez,84XUEB,SuperMart,1,148.54,11.41,12.87,124.26,12.43,22.71
2022-12-18,07:45:18,5G4PITBS,Item 3IQ63,IEN45KKU,Mr.,Casey,Davis,T4USAI,DiscountDepot,2,43.25,2.68,1.37,39.2,3.92,9.33
2021-02-21,07:13:34,639PMJE3,Item NALFN,D1PWEUR2,Prof.,Jane,Rodriguez,L8403J,DailyNeeds,1,102.66,20.31,9.19,73.16,7.32,4.24
2022-01-14,18:45:02,TWPGA7QG,Item IYUB1,NQB9RK8F,Prof.,Alex,Garcia,UUXAI3,DailyNeeds,1,47.71,7.43,0.83,39.45,3.95,6.87
2021-10-06,12:57:36,7BKACEAG,Item 9UX4B,UO46H6JU,Dr.,Chris,Jones,MQIKTA,MegaStore,1,68.31,8.23,0.74,59.34,5.93,12.42
2022-05-14,12:54:24,PIWG06U9,Item 0IJ6C,B1OUUYDF,Mr.,Riley,Brown,U1NXJF,DiscountDepot,1,459.11,62.2,13.18,383.73,38.37,69.89
2024-11-08,14:53:11,TXDU2ECW,Item 48VSI,7ANE26BG,Ms.,Jordan,Johnson,7LNMJ0,QuickShop,2,147.34,7.57,4.94,134.83,13.48,32.95
2020-11-16,17:19:42,UXEQS2QR,Item ZSBN7,HPO2F4WS,Mrs.,John,Rodriguez,8D1XMJ,DailyNeeds,3,104.99,18.8,6.49,79.7,7.97,8.74
2022-11-14,04:11:46,HHQQK48S,Item WOUOP,KYNO9DTA,Prof.,Jordan,Martinez,J8EJXW,DailyNeeds,3,449.78,76.0,38.25,335.53,33.55,32.11
2024-01-05,03:26:08,4KG37PNE,Item K8DYF,L4OED6N6,Mr.,Jane,Brown,B6E26X,QuickShop,3,170.67,22.48,9.28,138.91,13.89,22.62
2023-08-12,14:10:26,QMM44EI7,Item 7YLJE,QAJOTH1Q,Mrs.,Chris,Jones,Y2DLAL,QuickShop,1,134.64,12.87,8.9,112.87,11.29,20.8
2023-03-14,03:06:30,PZPYZ86Z,Item QJ8WW,HJRLJQC8,Mrs.,Jordan,Rodriguez,9BDH1G,SuperMart,4,327.04,29.99,5.7,291.35,29.14,65.99
2022-12-27,17:26:32,LULEIQWP,Item HR7GT,QTV7WSUY,Mr.,Sam,Garcia,KQ4DS7,MegaStore,3,204.43,32.29,13.13,159.01,15.9,20.45
2022-10-21,20:19:32,Z905P8RD,Item 22W5C,NNACMFYM,Dr.,Casey,Miller,YZA0VQ,DiscountDepot,3,484.68,94.5,17.76,372.42,37.24,44.37
2021-06-02,01:04:14,AUHDNUP0,Item SHB5W,SCA10ADT,Dr.,Casey,Johnson,AYB4TD,SuperMart,2,89.99,15.87,5.39,68.73,6.87,7.87
2022-02-06,13:14:13,4QHIRDYL,Item 6RTKB,I7R2SNWA,Mr.,Taylor,Williams,U1DKG2,MegaStore,1,219.88,28.8,21.96,169.12,16.91,20.28
2022-06-21,23:24:59,QYTP0LEB,Item A21HK,Z24LA4C8,Mrs.,John,Jones,LH105B,DailyNeeds,2,358.49,58.87,14.57,285.05,28.51,41.45
2024-04-08,17:17:45,WRWE9BAP,Item Q215T,TTLNA0KZ,Mr.,Sam,Smith,0IQJ0H,DiscountDepot,4,97.89,18.1,5.52,74.27,7.43,8.11
2020-05-09,06:05:41,FYOEWRHP,Item Q6IQP,MSUCJL7K,Ms.,Chris,Smith,O7HQWG,DailyNeeds,5,80.94,5.42,3.25,72.27,7.23,16.48
2020-03-15,14:44:14,O2Q3AUKT,Item J54N7,SF7C9NH7,Mr.,John,Jones,IKYSLQ,MegaStore,5,490.43,63.18,30.81,396.44,39.64,62.54
2022-06-01,01:23:18,DKAD9QFW,Item 3F3FB,BQRAWEBO,Ms.,Alex,Davis,94Q1ZS,DailyNeeds,3,153.07,25.5,15.08,112.49,11.25,9.4
2020-09-04,07:01:04,18DVVOWZ,Item A0Z7F,GX81U0QE,Mr.,Alex,Martinez,YL7ENJ,DailyNeeds,4,439.48,79.87,9.63,349.98,35.0,51.29
2024-11-02,03:12:36,3LXIS8W4,Item 4Y6PH,03QJS4IY,Dr.,Chris,Davis,S0LOL5,QuickShop,1,427.37,38.39,21.47,367.51,36.75,74.34
2020-02-08,14:35:22,ZQE4LGNR,Item RE2VT,061AW7W8,Prof.,Chris,Brown,23Y0HS,MegaStore,3,456.19,74.0,14.38,367.81,36.78,57.32
2020-04-20,18:00:46,IQ6UNJK2,Item OBQNT,J3O8MYXN,Mr.,Morgan,Miller,AX7ATM,QuickShop,1,455.8,48.74,15.9,391.16,39.12,78.56
2024-02-25,07:14:59,YG2KBS7X,Item 4U4OM,2NRMEDNU,Dr.,Chris,Smith,5TNGV4,MegaStore,3,380.96,27.8,36.88,316.28,31.63,56.07
2021-07-12,10:47:24,UBLL7VM1,Item 0P0FT,WJMJ0A24,Ms.,Riley,Martinez,I59YN6,QuickShop,4,258.05,45.73,8.42,203.9,20.39,28.68
2021-12-18,06:09:23,4CN9X8T0,Item U6SHO,K0X5Z2OB,Mrs.,Casey,Miller,UU85ZJ,QuickShop,3,101.11,12.16,2.23,86.72,8.67,17.38
2024-06-24,06:12:57,4YPSL4ZR,Item PIR5N,I5ZF6FCA,Ms.,Jane,Johnson,ADSYJN,SuperMart,2,429.47,28.2,9.2,392.07,39.21,95.18
2023-04-16,02:50:06,3DYVU8NB,Item GMZLB,OJICE1X3,Mrs.,Riley,Johnson,G6GXUZ,SuperMart,4,330.64,25.3,29.06,276.28,27.63,50.27
